cgpa,attendance,backlogs,study_hours,family_income,extracurricular,internships,coding_skill,communication_skill,projects,certifications,financial_stress,lms_engagement,mentor_sessions,dropout,placed,salary_lpa
10.0,60.5,0,1.7,2,3.2,0,7.0,4.2,1,1,3.1,30.1,0,0,1,8.64
6.02,79.6,0,0.6,3,4.9,1,3.3,7.4,2,2,3.7,85.4,3,1,1,8.43
6.34,91.7,2,2.2,3,8.5,0,4.5,3.1,2,1,2.3,42.4,1,1,0,6.41
6.6,70.2,1,4.4,2,6.8,1,7.9,9.3,1,3,3.7,49.5,1,0,1,11.28
6.36,100.0,2,2.7,2,2.3,2,3.5,6.4,2,2,4.7,43.6,1,1,1,7.32
5.84,68.0,0,2.8,4,4.9,0,5.6,5.3,2,3,2.5,25.3,1,0,1,7.12
3.5,74.7,1,4.7,2,6.0,0,6.6,3.0,4,0,7.4,39.3,1,1,1,5.32
6.43,62.9,3,1.9,4,7.1,1,3.1,3.5,2,0,1.6,59.9,1,0,1,7.9
7.48,91.9,1,3.1,3,4.1,0,1.4,5.7,0,0,4.9,52.3,0,0,0,5.24
6.36,100.0,0,0.8,1,2.8,1,7.6,9.6,1,1,4.9,81.5,0,1,1,9.11
9.52,53.3,0,3.7,1,5.4,1,10.0,6.3,1,0,3.9,47.6,0,1,1,10.86
7.02,73.2,0,3.6,1,6.8,2,6.6,6.5,1,0,7.4,59.8,0,1,1,10.23
8.68,95.7,0,4.5,3,6.0,0,7.0,6.6,4,0,5.0,49.1,1,1,1,12.93
7.34,57.7,0,1.4,2,3.6,0,3.5,10.0,1,0,3.6,78.7,1,1,1,9.98
8.07,85.9,0,2.9,3,9.4,1,8.9,4.9,2,0,0.0,31.3,0,0,1,10.61
7.36,95.1,0,1.2,2,5.3,3,4.6,8.9,2,1,7.6,69.6,1,1,1,8.96
8.78,79.1,0,2.8,3,5.9,0,8.2,5.0,6,0,5.8,68.1,1,0,1,9.85
7.07,85.7,0,5.6,3,4.0,0,6.9,4.4,2,1,6.7,43.6,0,1,1,8.27
7.64,100.0,0,2.7,1,7.9,0,7.0,5.6,2,0,8.8,58.0,0,1,1,5.72
7.48,100.0,0,1.0,2,6.8,0,6.9,5.6,4,1,5.0,67.7,1,0,1,8.28
6.63,77.1,0,2.1,2,6.2,0,6.8,6.9,3,5,4.0,46.2,2,1,1,10.42
7.53,70.5,0,0.6,3,3.0,1,6.2,1.2,4,0,0.0,45.7,1,0,1,6.47
9.9,65.1,0,1.1,3,7.9,0,7.7,6.1,5,1,4.3,35.4,0,1,1,11.67
6.65,91.7,0,4.3,2,7.2,0,3.8,4.6,2,1,4.0,100.0,1,0,1,5.85
7.55,58.8,0,0.9,3,7.7,1,5.0,4.4,2,0,2.2,50.7,2,1,1,7.07
8.64,74.5,0,3.7,2,5.6,1,8.9,3.2,1,2,1.9,35.5,4,1,1,10.64
8.48,79.4,0,3.2,1,5.3,1,5.9,5.1,3,0,3.6,24.6,1,1,1,10.87
7.02,71.0,0,2.3,3,5.1,0,4.8,4.8,1,2,0.9,43.9,2,0,1,6.95
3.9,81.9,1,3.6,2,10.0,0,7.9,4.9,1,1,7.3,65.3,3,1,1,7.93
7.67,100.0,0,1.7,3,4.3,1,7.4,2.5,1,1,6.6,54.9,2,0,1,8.83
4.11,76.3,3,4.5,2,2.9,0,2.5,6.0,1,1,3.3,67.0,1,1,0,3.25
8.91,71.9,0,2.1,2,4.7,0,7.2,4.2,0,1,7.8,74.3,0,1,1,9.65
7.22,92.2,1,2.6,2,4.3,1,5.8,2.5,3,0,5.2,57.0,1,1,1,9.34
8.3,81.4,0,2.4,2,8.3,3,7.1,4.7,1,1,8.4,57.4,0,0,1,10.86
5.83,98.2,2,4.3,1,2.5,0,5.5,4.3,0,3,7.4,91.3,2,0,1,5.15
4.98,80.3,1,4.1,3,4.3,4,6.6,5.9,1,0,5.5,74.7,1,1,1,7.37
7.34,74.5,0,0.0,1,5.9,0,1.3,4.7,2,0,6.6,67.7,0,1,0,6.06
6.96,53.0,2,3.6,2,8.3,0,3.4,2.9,1,3,3.3,53.1,0,1,0,6.84
6.36,55.3,1,0.4,2,7.1,0,7.2,4.0,1,0,2.0,73.5,1,1,1,7.83
7.11,52.3,0,2.7,2,9.1,0,10.0,2.3,2,1,5.5,67.0,2,0,1,6.45
10.0,83.3,0,3.0,2,6.3,0,6.3,8.1,2,1,4.8,66.3,3,0,1,9.1
8.08,58.9,0,2.6,3,5.1,0,3.9,8.4,4,1,10.0,74.3,2,1,1,8.01
8.36,95.6,0,4.0,3,7.4,0,5.8,8.6,3,0,5.7,66.5,2,0,1,10.27
8.1,78.4,0,4.4,2,2.5,0,3.4,4.6,0,1,3.1,29.6,1,0,1,6.52
8.92,74.6,0,2.0,2,1.7,1,8.4,8.4,3,1,4.8,61.1,0,1,1,12.58
6.75,66.2,1,1.9,1,7.6,1,5.6,6.6,3,0,5.2,37.7,2,1,1,7.28
4.33,86.7,0,3.1,2,6.0,0,7.9,4.2,3,1,4.9,72.7,0,1,1,5.08
6.75,66.7,1,0.7,3,7.6,0,5.1,4.5,6,2,1.0,28.6,0,1,0,9.44
8.06,64.2,1,2.4,2,3.6,0,8.1,5.5,2,3,7.1,59.4,0,0,1,9.47
5.74,94.6,0,5.4,4,8.3,0,1.8,6.0,0,0,2.1,61.2,1,1,0,4.58
6.77,83.0,2,0.8,1,7.0,1,5.6,6.5,3,1,7.5,37.1,1,1,1,7.22
6.1,74.7,1,2.7,3,5.4,0,6.7,5.8,3,0,2.6,58.4,0,1,1,7.82
8.95,87.0,0,2.3,3,6.0,1,4.9,5.1,1,0,3.1,75.4,3,0,1,8.6
7.97,78.1,1,6.4,3,6.3,0,6.3,8.5,0,2,5.4,48.9,1,1,1,8.69
7.85,83.4,1,2.3,3,3.6,2,6.3,5.6,3,0,0.0,65.8,1,0,1,10.43
7.81,66.6,0,2.4,1,4.7,1,7.9,5.5,4,0,8.3,70.2,0,1,1,10.85
6.95,100.0,3,1.6,3,6.2,1,6.9,5.4,1,1,7.4,38.7,2,0,1,9.82
7.26,69.9,2,3.2,2,4.6,0,6.4,5.6,0,0,8.3,60.8,1,1,1,7.3
5.46,99.8,0,3.6,2,2.3,0,7.5,3.1,1,1,3.4,55.8,1,0,1,8.62
4.16,75.4,1,1.8,1,6.1,1,2.4,3.8,2,1,6.7,59.7,1,1,0,3.57
7.2,89.3,0,4.8,1,7.3,1,3.8,10.0,1,1,5.0,27.9,0,1,1,9.2
7.42,88.3,0,3.6,4,7.9,0,2.3,2.5,1,1,0.0,31.9,0,0,1,5.58
8.57,94.1,1,4.6,2,6.7,1,6.8,6.3,1,0,5.2,84.4,2,0,1,9.08
9.04,66.2,0,2.7,2,7.3,0,6.5,6.5,2,2,1.6,75.1,2,0,1,9.02
9.04,93.1,0,3.6,1,7.7,0,8.7,7.8,1,2,7.4,64.4,1,1,1,11.02
5.7,100.0,0,2.9,2,5.7,0,6.3,6.5,1,1,6.9,78.0,0,1,1,9.11
6.54,74.4,1,5.5,3,0.8,1,4.0,9.6,1,2,7.0,33.5,0,0,1,9.55
7.62,78.5,0,3.4,4,8.1,0,5.8,6.3,3,0,4.2,55.5,3,1,1,9.21
10.0,70.7,0,3.2,2,3.5,0,1.2,8.5,3,2,4.0,53.6,2,0,1,8.38
8.92,73.1,0,2.5,1,3.0,0,4.6,7.9,1,1,5.6,44.6,1,1,1,10.18
8.46,100.0,0,2.4,1,3.1,0,0.1,8.9,3,1,6.3,37.3,0,0,1,7.52
6.5,63.9,2,3.6,1,10.0,0,6.3,5.8,1,0,9.4,86.3,2,1,1,5.95
5.85,64.8,0,4.5,2,6.5,2,4.9,6.6,3,1,8.4,47.4,0,1,1,7.56
8.03,100.0,0,2.1,4,3.2,0,5.2,5.1,1,3,2.8,69.0,1,0,1,9.87
5.57,86.7,1,3.4,1,4.0,1,3.4,6.1,2,0,8.3,66.6,3,0,1,7.62
6.69,100.0,1,3.5,2,5.5,0,4.0,6.2,1,1,3.8,80.9,2,0,1,7.96
6.85,71.7,2,3.8,3,6.7,1,7.1,1.6,2,5,5.0,74.7,1,1,0,9.18
9.07,79.8,0,0.5,2,6.1,0,2.2,5.5,2,1,4.2,53.8,5,1,1,6.35
6.54,68.8,1,1.7,3,3.5,1,6.7,7.6,2,2,4.6,34.7,2,1,1,7.15
3.83,80.0,1,1.0,2,6.2,1,3.6,3.1,5,1,3.1,77.8,1,1,1,5.16
7.66,53.2,0,3.3,1,4.2,0,1.6,3.8,3,1,2.7,84.4,1,1,1,4.62
6.09,87.6,0,1.8,2,7.8,3,8.3,8.1,2,0,2.1,100.0,0,1,1,13.0
7.06,82.5,1,2.4,2,5.6,1,8.6,8.5,2,1,6.3,79.6,2,1,1,9.49
6.89,77.2,0,1.3,3,3.8,1,4.3,4.6,2,0,1.4,47.2,1,1,1,6.55
6.64,72.5,2,2.6,1,7.0,0,4.2,6.1,3,1,5.2,49.8,1,0,0,6.62
8.03,65.5,0,1.4,2,6.3,0,4.9,5.6,3,3,7.0,18.5,2,1,1,6.77
5.01,88.2,3,4.4,4,4.5,2,3.6,8.2,0,1,5.6,43.8,0,1,0,4.88
6.33,61.6,2,4.0,2,7.1,0,4.0,4.7,3,1,2.7,34.6,1,1,1,8.48
7.89,85.2,0,3.4,1,6.9,1,6.5,5.0,3,0,0.5,71.8,3,0,1,11.04
6.2,100.0,1,2.7,4,8.1,0,10.0,8.5,2,1,1.2,79.2,1,0,1,10.9
4.91,98.8,1,0.0,1,7.1,0,4.7,3.8,4,1,6.5,100.0,2,1,1,6.87
7.87,56.9,0,2.5,3,5.0,0,7.9,4.8,2,1,5.5,100.0,2,1,1,7.53
8.46,70.5,0,2.0,1,1.8,0,6.3,6.1,2,1,3.3,65.0,0,1,1,10.22
6.94,83.9,1,3.6,3,5.9,2,1.7,8.8,3,3,0.0,48.3,0,0,1,8.67
4.45,77.0,0,4.2,1,6.3,0,5.4,3.4,1,1,3.9,52.2,0,1,1,5.99
7.92,58.4,0,3.7,2,5.6,1,5.2,4.4,2,4,3.8,46.2,0,1,1,9.4
4.84,83.4,0,5.2,4,0.0,1,8.9,7.0,0,1,7.8,100.0,1,1,1,8.97
7.4,77.9,1,2.3,2,7.0,1,9.0,7.3,3,0,5.3,4.6,0,1,1,11.35
5.85,100.0,2,2.2,1,3.5,2,6.4,6.2,1,1,7.5,92.4,2,1,0,8.26
5.49,74.5,1,4.9,1,7.0,1,8.3,5.6,5,4,8.5,41.3,1,1,1,11.35
6.43,94.4,1,3.5,1,9.2,0,5.2,6.1,3,0,5.0,52.2,2,0,1,6.92
6.76,60.3,1,2.8,1,4.9,1,8.1,2.8,1,0,6.2,8.4,2,1,1,9.17
6.16,63.6,1,6.2,2,6.5,0,5.7,6.0,3,0,5.6,81.1,2,1,1,8.47
7.77,88.1,0,4.1,2,5.6,0,8.0,8.8,1,0,6.4,75.9,0,1,1,7.27
6.42,93.2,2,2.9,4,6.7,0,8.3,3.2,2,3,2.7,38.1,0,1,1,8.46
8.27,64.6,0,2.1,3,5.7,0,7.1,4.2,1,2,6.4,82.2,1,1,1,6.26
7.37,78.3,0,5.3,4,4.4,0,3.8,5.0,5,0,5.5,78.3,0,0,1,5.89
6.09,58.7,1,3.5,2,3.5,0,4.5,5.1,5,1,4.3,49.4,0,1,1,7.53
5.87,75.5,1,3.2,2,9.0,0,7.2,9.5,3,2,6.7,19.0,0,1,1,8.85
4.86,89.7,1,4.3,2,6.5,1,7.6,3.9,1,0,5.9,55.6,1,1,1,6.73
7.38,71.9,0,4.6,2,7.3,1,5.9,3.5,1,1,10.0,80.8,1,1,1,8.59
6.54,74.5,0,4.1,1,6.4,0,4.8,7.3,2,1,8.1,41.7,2,1,1,6.94
3.92,62.2,0,4.6,3,7.6,0,5.9,4.5,2,0,4.9,81.6,1,1,0,4.3
6.3,68.9,1,3.9,3,3.5,0,4.9,7.4,0,2,2.7,42.8,1,1,0,5.23
5.83,100.0,1,4.1,2,5.7,0,4.9,5.4,2,0,2.6,58.2,2,0,1,4.54
9.05,79.0,0,2.0,2,6.6,0,10.0,6.7,4,0,6.2,45.3,1,1,1,10.19
4.79,64.0,0,6.1,1,8.3,2,4.4,2.7,3,0,2.1,63.1,0,1,1,5.83
5.13,73.6,0,1.2,2,10.0,0,6.7,6.7,2,0,8.7,76.4,0,1,1,8.55
8.44,55.6,0,3.7,2,6.4,2,5.9,6.2,0,3,0.3,92.6,2,0,1,10.02
8.76,63.8,0,1.1,3,4.0,1,2.7,5.3,3,3,1.6,64.2,1,1,1,7.61
6.03,97.0,1,3.0,2,2.9,1,2.6,3.3,3,1,7.3,28.8,1,1,1,7.23
6.18,76.0,0,2.3,2,3.5,0,5.3,6.2,0,2,4.9,72.6,0,1,1,7.69
7.8,100.0,0,3.4,3,3.8,0,1.0,7.2,5,0,4.4,54.0,0,0,1,6.62
3.97,76.7,0,3.7,4,0.0,1,9.7,4.7,2,0,1.4,53.6,1,1,1,9.3
4.58,77.5,0,1.7,3,4.0,1,4.7,4.8,1,2,3.7,62.1,0,1,1,7.46
6.64,87.0,0,3.2,2,7.1,2,4.5,7.4,2,0,6.6,71.2,0,0,1,8.0
9.01,40.6,0,5.4,2,5.7,0,8.3,9.2,0,0,3.1,51.7,2,0,1,9.68
6.43,80.9,3,1.1,3,4.9,0,5.2,7.7,3,1,3.4,71.6,4,1,0,7.45
7.13,77.3,2,1.8,3,1.9,1,7.0,6.3,5,1,4.0,68.1,0,0,1,10.55
8.47,98.8,1,4.6,4,7.8,0,4.2,5.3,4,0,2.4,71.6,1,0,1,5.59
9.74,91.5,0,3.3,2,6.6,0,5.6,5.7,5,0,6.7,77.6,0,0,1,10.84
6.25,62.1,0,3.4,3,5.5,2,7.7,3.1,1,0,5.1,15.9,0,1,1,6.77
6.98,95.4,1,4.8,1,0.7,2,3.5,5.5,3,1,5.8,52.1,0,1,1,7.59
9.37,74.3,0,1.9,1,4.4,0,6.7,8.0,3,4,2.1,56.9,1,0,1,13.23
5.02,65.3,0,2.4,1,6.5,2,0.0,5.9,0,1,8.7,55.0,2,1,0,4.57
8.34,80.8,0,2.2,1,5.4,0,8.4,4.5,3,3,3.9,42.7,3,1,1,10.52
5.68,75.2,1,2.6,2,5.9,1,4.2,4.4,2,2,9.1,47.0,1,1,1,7.44
7.13,99.5,0,5.3,2,7.0,0,5.3,5.7,2,0,3.1,70.4,0,0,1,7.76
6.68,82.8,3,0.5,3,5.8,0,5.3,3.3,2,0,4.6,69.2,2,1,1,6.16
5.75,80.9,0,1.3,2,6.9,0,3.3,4.0,1,2,6.5,60.7,1,1,0,6.09
5.72,90.6,2,1.0,1,3.6,0,3.1,8.9,1,1,5.5,39.9,1,1,1,6.16
7.36,93.3,1,5.4,3,2.8,1,6.7,3.7,0,2,4.7,77.2,0,0,1,6.31
8.29,89.0,0,2.2,1,6.6,1,6.8,4.2,2,0,5.4,75.7,0,0,1,7.7
6.83,97.9,0,2.7,1,7.0,0,3.5,6.4,2,1,10.0,82.2,0,0,1,6.63
7.09,86.5,1,0.6,4,6.6,0,6.7,4.9,0,0,3.5,44.4,1,0,1,7.76
7.74,80.3,1,2.8,1,5.8,0,6.8,6.0,1,1,5.7,100.0,2,1,1,8.91
5.74,95.3,1,4.6,2,4.8,0,4.6,7.5,4,2,5.6,64.4,0,0,1,7.98
7.96,76.7,0,3.6,2,6.0,0,2.5,2.7,1,1,7.6,44.9,3,0,1,6.0
8.07,78.5,0,3.0,2,6.3,0,5.4,7.3,2,0,5.9,100.0,0,0,1,8.09
10.0,100.0,0,0.7,2,6.5,0,6.3,4.6,2,0,5.4,75.0,2,0,1,9.51
6.51,100.0,2,2.7,3,10.0,1,5.4,5.2,1,0,0.7,64.1,1,1,1,6.22
6.4,77.9,1,3.4,2,3.5,0,4.1,9.6,1,1,7.7,66.5,0,1,1,7.24
8.0,71.7,0,1.6,2,10.0,0,6.6,3.0,4,0,5.8,85.6,1,1,1,9.4
8.06,98.5,0,4.2,3,2.7,0,8.4,7.0,3,1,3.0,65.0,1,0,1,10.09
6.3,89.2,0,4.6,1,6.3,1,3.7,8.1,1,0,6.8,25.5,1,1,1,5.96
6.48,82.4,1,2.4,2,2.9,1,4.8,4.4,4,1,8.2,59.6,0,0,1,6.92
7.7,73.5,0,4.4,1,6.2,0,10.0,4.5,2,1,7.6,78.0,2,0,1,11.04
5.92,82.6,0,3.0,1,7.7,2,6.2,5.1,0,1,10.0,59.0,4,1,1,7.7
6.47,77.7,1,5.0,4,5.6,1,2.6,4.4,2,0,5.0,40.3,1,1,1,4.63
7.12,68.7,0,6.5,3,7.6,0,4.4,5.9,0,0,0.0,59.3,0,0,1,5.28
8.29,79.8,0,1.5,1,4.6,0,3.8,7.6,3,1,8.9,77.3,3,0,1,6.4
6.21,81.7,1,4.4,2,1.0,1,6.4,5.1,1,0,1.0,85.5,0,0,1,5.69
4.6,72.7,1,5.3,1,6.9,0,6.2,7.7,1,1,9.1,37.8,0,1,0,6.97
4.51,90.7,0,1.6,3,5.6,1,4.0,8.6,2,1,6.0,36.5,1,1,1,6.18
5.36,96.0,0,2.3,2,4.4,0,9.8,6.7,2,0,8.9,58.8,2,1,1,7.06
5.29,91.6,0,2.3,4,4.6,0,5.7,6.9,2,1,4.0,46.1,0,0,1,8.31
6.8,74.1,3,3.0,1,6.4,1,4.5,4.6,0,2,6.7,48.4,3,1,0,6.79
5.45,88.6,1,2.6,2,3.7,0,2.7,0.6,2,1,7.8,54.6,2,1,0,4.54
6.09,79.1,1,2.9,4,6.3,1,3.4,7.0,1,4,0.3,75.3,0,1,1,8.38
5.99,60.7,2,4.5,3,8.1,0,2.6,7.4,1,3,4.1,43.1,0,1,1,4.7
6.43,87.4,2,0.2,1,10.0,1,5.1,6.3,3,1,5.5,36.7,1,1,1,6.72
8.72,80.0,0,1.6,2,8.6,0,3.5,7.6,3,2,4.0,45.2,4,1,1,8.62
7.86,100.0,1,4.3,3,5.9,1,7.3,4.7,4,1,2.7,29.7,2,0,1,6.19
7.02,98.4,0,4.1,3,6.1,0,4.2,6.8,0,2,4.4,61.1,0,0,1,9.14
6.4,88.0,1,1.5,2,4.6,2,7.4,8.7,3,4,6.7,62.2,0,1,1,11.43
6.44,81.5,0,4.1,3,4.5,1,6.6,7.1,3,0,7.4,80.2,3,1,1,8.6
7.43,80.3,0,5.3,4,7.4,0,7.0,8.5,1,0,2.3,38.8,0,0,1,8.96
7.76,63.9,1,3.1,2,4.8,0,7.6,8.5,4,0,4.2,62.5,1,1,1,10.49
5.82,53.7,0,1.6,1,6.3,0,10.0,3.4,0,2,0.0,66.7,0,0,1,8.36
7.05,65.8,0,4.6,2,3.4,0,3.5,7.2,3,2,8.4,29.0,1,1,1,8.54
4.36,77.3,0,6.0,3,8.5,1,7.4,4.5,1,2,0.9,64.4,1,0,1,8.59
7.28,48.5,0,1.8,2,4.8,0,6.4,3.6,2,0,6.1,65.1,0,1,1,9.35
7.99,70.4,0,3.3,2,7.9,0,7.9,5.2,0,1,5.7,57.4,3,1,1,7.53
6.64,74.5,2,4.9,3,4.0,1,5.8,9.3,0,1,6.3,34.4,1,1,1,6.88
9.36,75.0,0,3.4,2,3.8,0,8.2,4.7,1,1,3.0,58.5,7,0,1,8.13
5.85,68.7,2,0.4,4,8.4,1,2.5,2.3,2,2,4.3,20.9,0,1,1,6.14
7.28,73.2,0,3.9,2,4.1,2,3.2,2.9,1,4,8.7,66.5,1,1,1,5.93
6.95,100.0,0,1.6,3,2.1,1,4.2,6.8,1,1,4.5,74.8,2,0,1,6.01
6.87,87.3,1,1.2,2,3.2,0,5.3,4.3,2,0,3.0,55.6,0,1,1,7.47
6.85,70.2,0,0.4,1,7.4,0,5.6,1.7,1,0,2.6,85.6,0,1,1,5.65
7.14,77.0,0,5.1,2,7.2,0,3.8,3.0,3,2,8.4,46.1,0,1,1,6.78
8.1,77.6,0,1.9,1,3.8,2,3.2,6.1,2,1,5.0,45.4,2,0,1,10.37
8.79,67.2,0,3.7,3,4.1,1,4.0,7.4,0,1,3.4,54.4,0,0,1,9.41
7.0,67.2,1,4.1,3,7.0,0,1.6,4.9,4,2,9.8,100.0,0,1,1,6.87
8.06,92.1,0,3.5,1,8.4,1,4.8,7.1,5,2,8.1,54.3,1,1,1,8.8
6.09,72.1,0,3.7,2,5.3,1,5.4,7.6,1,0,7.6,100.0,0,1,1,7.28
8.0,62.7,0,3.8,4,6.7,0,6.5,4.2,1,1,6.8,59.2,2,0,1,6.98
6.01,77.4,0,3.4,1,7.4,0,5.9,5.6,1,1,2.4,43.9,1,0,0,6.55
8.42,79.7,1,2.0,4,10.0,0,9.6,4.6,1,0,6.5,99.1,1,1,1,8.28
9.87,50.4,0,1.8,1,3.0,0,7.4,6.9,2,1,9.8,63.7,1,1,1,10.24
6.84,77.4,1,3.0,1,4.0,0,7.2,4.6,1,4,5.0,54.1,2,1,1,8.05
4.15,90.2,0,3.0,2,4.4,0,6.3,3.4,0,2,6.7,77.2,1,1,0,4.49
6.29,84.3,0,3.9,1,7.3,1,6.7,5.9,1,2,8.2,84.9,2,0,1,6.92
8.6,100.0,0,5.0,3,4.9,0,5.0,8.0,1,3,2.4,48.4,2,0,1,10.65
7.72,95.5,0,3.8,3,6.2,0,5.7,6.8,3,3,6.1,78.0,0,1,1,8.26
7.32,98.3,0,1.9,3,5.8,0,9.9,7.8,1,0,2.5,55.5,1,0,1,10.6
8.31,100.0,0,0.0,3,5.5,0,5.3,7.6,5,3,10.0,40.4,1,0,1,9.84
7.63,88.6,0,2.0,3,5.7,0,2.4,5.9,1,0,4.4,45.9,1,1,1,6.18
8.58,80.3,0,1.0,3,7.8,0,7.1,4.6,0,2,5.3,36.6,1,1,1,8.62
8.2,91.6,0,2.0,3,3.4,1,7.5,4.1,2,0,0.3,61.7,2,0,1,8.78
8.98,70.2,0,3.6,3,5.2,0,5.9,2.6,0,1,4.9,61.8,0,1,1,7.54
7.47,79.5,0,3.3,2,2.8,1,1.2,8.2,2,2,7.8,82.8,0,1,1,7.97
8.18,68.9,0,6.2,2,6.0,0,8.5,5.1,2,0,2.9,77.4,2,1,0,7.65
6.6,83.6,1,4.0,2,5.1,0,6.0,2.4,3,3,3.8,51.9,1,0,1,7.46
6.22,68.9,2,6.3,2,7.9,1,4.8,8.3,0,1,3.4,56.1,0,1,1,7.39
9.22,68.4,0,4.3,2,5.5,0,8.2,6.0,0,1,2.3,47.0,1,0,1,10.07
7.28,83.8,0,4.9,2,4.5,1,0.8,7.7,1,1,2.0,62.2,1,0,1,6.02
8.05,76.1,0,2.6,2,5.0,1,5.8,5.3,3,1,7.4,55.6,1,0,1,8.85
7.16,51.0,1,1.5,1,9.3,1,4.3,4.2,0,3,3.1,61.0,0,1,0,8.2
6.24,57.6,1,2.5,3,2.0,0,8.9,6.7,2,3,0.0,89.2,2,1,1,7.46
7.01,61.9,1,3.2,3,4.1,0,6.1,6.9,1,1,2.8,90.3,1,1,1,8.93
8.87,65.6,0,2.2,2,5.6,1,3.5,5.2,2,2,5.1,47.5,2,0,1,7.59
7.72,83.8,0,1.6,4,4.1,0,8.1,8.4,1,1,4.3,75.5,2,0,1,10.43
4.78,81.1,0,3.9,4,6.6,2,0.0,7.7,2,1,1.0,73.1,1,1,1,7.07
6.72,92.9,1,1.6,3,5.4,0,6.7,6.9,2,0,2.6,49.0,0,1,1,7.47
9.32,88.5,0,0.7,1,6.1,0,2.6,3.6,0,1,7.2,88.2,4,0,1,7.65
6.72,93.0,1,1.4,2,5.8,1,4.4,3.3,1,0,7.1,30.4,4,1,1,6.14
4.66,86.5,0,2.8,2,5.3,1,4.9,8.2,2,0,7.9,81.5,1,1,1,6.11
9.46,80.9,0,1.6,3,2.7,1,7.6,1.4,2,0,5.1,57.7,1,1,1,9.73
7.89,93.4,0,2.8,2,5.9,0,10.0,5.6,5,2,1.2,38.6,1,0,1,12.0
6.91,90.9,0,4.2,3,1.6,3,1.4,6.1,0,1,2.0,56.3,1,0,1,6.13
6.52,83.3,0,4.1,3,4.0,0,6.5,4.8,2,2,6.9,97.6,0,1,1,5.86
8.41,95.8,0,2.1,4,6.6,1,10.0,5.7,1,1,7.1,100.0,0,0,1,10.77
6.3,45.2,0,1.1,2,8.1,0,4.2,6.6,0,1,4.8,44.4,3,1,1,7.99
8.49,73.9,0,2.3,4,10.0,0,4.0,4.6,2,1,2.6,59.2,1,0,1,7.5
7.7,73.7,0,4.2,3,4.6,0,6.0,7.6,4,3,1.7,56.3,2,0,1,11.05
7.32,94.1,0,4.6,2,3.6,0,7.4,7.0,2,0,8.3,59.6,2,1,1,9.73
7.19,100.0,0,3.8,3,6.6,0,7.0,5.4,2,0,1.6,92.5,0,0,1,8.96
6.77,57.7,1,5.1,1,9.6,2,4.7,4.1,1,3,10.0,52.2,4,1,1,8.08
8.36,97.8,0,6.0,1,8.9,1,3.7,5.6,3,2,5.8,44.4,2,0,1,7.98
5.88,61.6,0,2.4,4,3.2,2,8.5,10.0,2,3,1.0,51.1,2,1,1,11.01
4.89,62.0,1,5.6,2,5.2,1,3.7,4.3,2,2,0.9,56.3,3,1,1,4.98
7.8,74.7,0,2.8,2,7.4,2,1.1,8.9,0,3,4.4,75.4,0,0,1,8.89
7.82,73.5,0,4.8,4,7.5,0,2.2,2.3,2,0,2.7,62.5,0,0,1,5.23
7.62,56.2,0,4.3,2,6.8,0,4.2,4.1,2,1,4.3,73.3,2,1,1,6.84
7.53,87.1,0,0.0,1,4.5,0,8.9,4.7,1,2,6.0,81.2,1,0,1,8.83
6.58,87.5,1,1.7,1,6.8,0,2.8,7.7,1,1,9.2,54.4,2,1,1,5.42
8.02,92.8,0,1.2,2,7.5,0,9.0,5.9,3,3,6.4,58.6,0,1,1,9.83
6.94,71.9,1,0.3,1,3.4,0,8.5,8.4,1,0,6.4,69.8,0,1,1,9.19
6.37,77.4,2,4.6,1,8.4,1,6.0,5.1,3,0,8.6,47.7,2,1,1,6.75
6.59,77.6,2,6.5,3,7.7,0,0.0,5.7,3,1,1.9,60.9,0,0,1,4.11
9.63,100.0,0,2.8,2,3.9,1,2.8,5.1,0,3,6.6,81.2,2,0,1,7.34
4.74,38.3,1,4.6,2,7.5,1,4.0,9.9,0,0,6.6,62.4,3,1,1,6.4
7.65,64.6,0,5.6,1,7.3,0,9.5,3.6,0,1,9.4,85.5,1,1,1,6.78
4.82,78.1,1,3.5,2,7.4,0,4.2,4.8,1,1,1.8,41.8,2,1,1,4.52
6.86,62.8,4,3.2,2,9.0,1,3.7,3.8,2,3,3.0,66.8,3,1,1,4.95
6.44,74.4,3,2.8,2,5.5,0,5.9,6.9,0,1,3.1,71.6,2,1,1,5.3
4.29,76.2,0,4.1,2,6.2,2,2.3,3.5,0,2,6.1,66.3,0,1,0,4.75
7.51,68.8,0,4.6,2,0.0,0,5.4,9.4,2,2,5.5,54.2,2,0,1,9.15
6.51,78.9,0,3.9,1,8.0,1,3.7,6.0,0,2,7.3,30.8,1,1,1,6.96
4.27,86.8,1,3.9,1,7.7,1,10.0,6.6,2,2,1.2,82.4,1,1,1,9.0
8.09,74.7,0,3.1,2,8.5,0,3.4,6.7,1,0,8.4,31.8,3,1,1,6.3
8.87,71.7,2,0.7,1,3.4,0,9.9,5.8,2,0,6.5,33.3,0,0,1,11.51
8.94,75.7,0,4.6,1,7.6,1,2.9,6.0,1,1,7.3,71.6,1,1,1,7.42
7.47,77.9,0,1.1,1,7.7,3,6.1,6.0,3,1,6.9,52.6,1,1,1,8.76
7.06,53.6,0,4.2,3,4.1,0,6.7,6.8,1,1,2.6,62.9,1,1,1,9.52
8.73,84.5,0,4.4,2,7.8,0,5.8,4.2,3,1,6.2,34.3,2,0,1,7.66
